file_index,text,Arg1_RawText,Arg1_CharacterSpanList,Arg2_RawText,Arg2_CharacterSpanList,Connective_RawText,Connective_CharacterSpanList,Sense,Type
726,"She wanted for me to like drop my phone or something like that so if I go, I won't get out of the...
I won't get out of paying, something like that.",my phone something like that I won't get out of the ... I,"[[31, 39], [43, 62], [75, 102]]",so I go,"[[63, 65], [69, 73]]",if,"[[66, 68]]",Contingency.Condition,Explicit
727,"So there and then, I finally came back.",,[],"So there and , I finally came back","[[0, 12], [17, 38]]",then,"[[13, 17]]",Temporal.Asynchronous,Explicit
728,"Mtschew, since I felt like maybe this thing... she also, as she was placing orders for those big, big things, she was hoping that based on the way I dressed... you know the way I like to combine things and put everything on the right way...",Mtschew she also she was hoping that based on the way I dressed ... you know the way I like to combine things and put everything on the right way,"[[0, 7], [47, 55], [110, 237]]","I felt like maybe this thing as she was placing orders for those big , big things ,","[[15, 43], [57, 109]]",since,"[[9, 14]]",Contingency.Cause,Explicit
728,"Mtschew, since I felt like maybe this thing... she also, as she was placing orders for those big, big things, she was hoping that based on the way I dressed... you know the way I like to combine things and put everything on the right way...",she she was hoping that based on the way I dressed ... you know the way I like to combine things and put everything on the right way ...,"[[47, 50], [110, 240]]","as she was placing orders for those big , big things ,","[[57, 109]]",also,"[[51, 55]]",Expansion.Conjunction,Explicit
728,"Mtschew, since I felt like maybe this thing... she also, as she was placing orders for those big, big things, she was hoping that based on the way I dressed... you know the way I like to combine things and put everything on the right way...",she also she was hoping that based on the way I dressed ... you know the way I like to combine things and put everything on the right way ...,"[[47, 55], [110, 240]]","she was placing orders for those big , big things ,","[[60, 109]]",as,"[[57, 59]]",Temporal.Synchrony,Explicit
729,He's a big boy and all that.,nan,nan,nan,nan,nan,nan,nan,nan
73,"We'll get crates of soft drinks, and some cookies, and money.",nan,nan,nan,nan,nan,nan,nan,nan
730,Little did she know I had no money on me.,nan,nan,nan,nan,nan,nan,nan,nan
731,I only had fifty naira on me.,nan,nan,nan,nan,nan,nan,nan,nan
732,So that's where this babe and I talked.,nan,nan,nan,nan,nan,nan,nan,nan
733,So that's how we washed plates for the entire day.,nan,nan,nan,nan,nan,nan,nan,nan
734,"Uh... man, college life isn't easy, man.",nan,nan,nan,nan,nan,nan,nan,nan
735,"So from then on, I started picking up experience that taught me that in this life, even if the worst thing happens, just be yourself.",,[],"from then on , I started picking up experience that taught me that in this life , even if the worst thing happens , just be yourself","[[3, 132]]",So,"[[0, 2]]",Contingency.Cause,Explicit
735,"So from then on, I started picking up experience that taught me that in this life, even if the worst thing happens, just be yourself.","that in this life , even just be yourself","[[64, 87], [116, 132]]",the worst thing happens,"[[91, 114]]",if,"[[88, 90]]",Contingency.Condition,Explicit
736,"At all... come out straight and tell them, ""look what the matter is at hand!""",nan,nan,nan,nan,nan,nan,nan,nan
737,"It's either you're lucky or not; whatever the outcome, it will be clear to you.",nan,nan,nan,nan,nan,nan,nan,nan
738,That's how it is.,nan,nan,nan,nan,nan,nan,nan,nan
739,Classes went on.,nan,nan,nan,nan,nan,nan,nan,nan
74,"Since he knows me, we'll bring eight thousand naira.",we 'll bring eight thousand naira,"[[19, 51]]",he knows me,"[[6, 17]]",Since,"[[0, 5]]",Contingency.Cause,Explicit
740,"That's how we've been learning day by day... day by day... day by day, up until now.",nan,nan,nan,nan,nan,nan,nan,nan
741,"There was one lady, she just went into the shop.",nan,nan,nan,nan,nan,nan,nan,nan
742,Then she said she wanted to do facials.,,[],she said she wanted to do facials,"[[5, 38]]",Then,"[[0, 4]]",Temporal.Asynchronous,Explicit
743,"I now told her ""okay ma'am, you need to steam your face.""",nan,nan,nan,nan,nan,nan,nan,nan
744,"She said ""ah!
what do you mean steaming?""",nan,nan,nan,nan,nan,nan,nan,nan
745,"It's where we use a bath and get into it, put her face inside, uh... put her face inside.",nan,nan,nan,nan,nan,nan,nan,nan
746,It's a shame for that woman!,nan,nan,nan,nan,nan,nan,nan,nan
747,Where is she from?,nan,nan,nan,nan,nan,nan,nan,nan
748,"I don't...
I don't know.",nan,nan,nan,nan,nan,nan,nan,nan
749,Which village is she from please?,nan,nan,nan,nan,nan,nan,nan,nan
75,I said okay.,nan,nan,nan,nan,nan,nan,nan,nan
750,I don't know where she came from.,nan,nan,nan,nan,nan,nan,nan,nan
751,Mstchew!,nan,nan,nan,nan,nan,nan,nan,nan
752,Then I took her to the spare room.,,[],I took her to the spare room,"[[5, 33]]",Then,"[[0, 4]]",Temporal.Asynchronous,Explicit
753,"Then, I explain to her ""see how the machine is, it will steam your face.""",,[],"I explain to her "" see how the machine is , it will steam your face","[[6, 71]]",Then,"[[0, 4]]",Temporal.Asynchronous,Explicit
754,"She said, ""ah!
Why?""",nan,nan,nan,nan,nan,nan,nan,nan
755,"She hasn't seen steaming, uh... the way they do facials on television?",nan,nan,nan,nan,nan,nan,nan,nan
756,She hasn't seen it.,nan,nan,nan,nan,nan,nan,nan,nan
757,It's a shame.,nan,nan,nan,nan,nan,nan,nan,nan
758,So I showed her that this is how smoke will be coming out.,,[],I showed her that this is how smoke will be coming out,"[[3, 57]]",So,"[[0, 2]]",Contingency.Cause,Explicit
759,"She said ""ah, you!
Do you want to burn my face?""",nan,nan,nan,nan,nan,nan,nan,nan
76,I went to meet my uncle.,nan,nan,nan,nan,nan,nan,nan,nan
760,"I said, ""ma'am, no.
It's just...""",nan,nan,nan,nan,nan,nan,nan,nan
761,It's an extractor.,nan,nan,nan,nan,nan,nan,nan,nan
762,You didn't tell her it was an extractor?,nan,nan,nan,nan,nan,nan,nan,nan
763,"Haha, I told her...
I told her the thing was an extractor.",nan,nan,nan,nan,nan,nan,nan,nan
764,It's a shame.,nan,nan,nan,nan,nan,nan,nan,nan
765,Which level is she now?,nan,nan,nan,nan,nan,nan,nan,nan
766,Now I explained to her.,nan,nan,nan,nan,nan,nan,nan,nan
767,Now she said let...,nan,nan,nan,nan,nan,nan,nan,nan
768,"Then I told her to calm down because the smoke is just steaming, the thing will just steam her face.",told her to calm down,"[[7, 28]]","because the smoke is just steaming , the thing will just steam her face","[[29, 99]]",Then,"[[0, 4]]",Temporal.Asynchronous,Explicit
768,"Then I told her to calm down because the smoke is just steaming, the thing will just steam her face.",her to calm down,"[[12, 28]]","the smoke is just steaming , the thing will just steam her face","[[37, 99]]",because,"[[29, 36]]",Contingency.Cause,Explicit
769,It's to remove all that dirt on her face now.,nan,nan,nan,nan,nan,nan,nan,nan
77,"So my uncle said okay, tomorrow morning, before he goes to work, I'll take him there.",,[],"my uncle said okay , tomorrow morning , before he goes to work , I 'll take him there","[[3, 84]]",So,"[[0, 2]]",Contingency.Cause,Explicit
77,"So my uncle said okay, tomorrow morning, before he goes to work, I'll take him there.","said okay , tomorrow morning I 'll take him there","[[12, 39], [65, 84]]",he goes to work,"[[48, 63]]",before,"[[41, 47]]",Temporal.Asynchronous,Explicit
770,"Yes now, it...",nan,nan,nan,nan,nan,nan,nan,nan
771,It's a shame.,nan,nan,nan,nan,nan,nan,nan,nan
772,Mstchew.,nan,nan,nan,nan,nan,nan,nan,nan
773,"Then I explained, explained, explained.",,[],"I explained , explained , explained","[[5, 38]]",Then,"[[0, 4]]",Temporal.Asynchronous,Explicit
774,I used the best English I could.,nan,nan,nan,nan,nan,nan,nan,nan
775,Must she even do the facial now?,nan,nan,nan,nan,nan,nan,nan,nan
776,Is it to show off?,nan,nan,nan,nan,nan,nan,nan,nan
777,It's pride for her husband now.,nan,nan,nan,nan,nan,nan,nan,nan
778,It's a shame.,nan,nan,nan,nan,nan,nan,nan,nan
779,"So her husband will see that her face is bright, that kind of thing.",,[],"her husband will see that her face is bright , that kind of thing","[[3, 67]]",So,"[[0, 2]]",Contingency.Cause,Explicit
78,So we went there and met the guy,,[],we went there and met the guy,"[[3, 32]]",So,"[[0, 2]]",Contingency.Cause,Explicit
780,Her husband will leave all those small small girls he follows right?,nan,nan,nan,nan,nan,nan,nan,nan
781,That is what we do and do it.,nan,nan,nan,nan,nan,nan,nan,nan
782,"Then I explained everything I could, I used my best English every which way.",,[],"I explained everything I could , I used my best English every which way","[[5, 75]]",Then,"[[0, 4]]",Temporal.Asynchronous,Explicit
783,"Turned it, turned it, turned it.",nan,nan,nan,nan,nan,nan,nan,nan
784,Hey!,nan,nan,nan,nan,nan,nan,nan,nan
785,"At last, she agreed.",nan,nan,nan,nan,nan,nan,nan,nan
786,Let me give you the gist about what happened with me today.,nan,nan,nan,nan,nan,nan,nan,nan
787,What happened?,nan,nan,nan,nan,nan,nan,nan,nan
788,"The day I was doing nails, one girl came from the village.",nan,nan,nan,nan,nan,nan,nan,nan
789,She was pretending to be a city girl.,nan,nan,nan,nan,nan,nan,nan,nan
79,"He told the guy that he would bring al-, everything he had listed.",nan,nan,nan,nan,nan,nan,nan,nan
790,Sit down and let me do your nails for you!,Sit down,"[[0, 8]]",let me do your nails for you,"[[13, 41]]",and,"[[9, 12]]",Expansion.Conjunction,Explicit
791,These girls were snubbing me now.,nan,nan,nan,nan,nan,nan,nan,nan
792,Aha!,nan,nan,nan,nan,nan,nan,nan,nan
793,"I now told her, ""lady, which style do you want to do now?""",nan,nan,nan,nan,nan,nan,nan,nan
794,Then she showed me this one type of manicure on Instagram she wanted to do.,,[],she showed me this one type of manicure on Instagram she wanted to do,"[[5, 74]]",Then,"[[0, 4]]",Temporal.Asynchronous,Explicit
795,Do you know who did the nails?,nan,nan,nan,nan,nan,nan,nan,nan
796,Who did them?,nan,nan,nan,nan,nan,nan,nan,nan
797,Tonto Dike.,nan,nan,nan,nan,nan,nan,nan,nan
798,Hee!,nan,nan,nan,nan,nan,nan,nan,nan
799,"She said she liked the nails, she was into that long one.",nan,nan,nan,nan,nan,nan,nan,nan
8,"After those four years, my mom said the work had become too much for her to do alone.",nan,nan,nan,nan,nan,nan,nan,nan
80,"The man said okay, I can start learning today.",nan,nan,nan,nan,nan,nan,nan,nan
800,"Then I told her, ""lady...""",,[],"I told her , "" lady ... ""","[[5, 26]]",Then,"[[0, 4]]",Temporal.Asynchronous,Explicit
801,A very long one!,nan,nan,nan,nan,nan,nan,nan,nan
802,Then she was looking at me like I don't know nails.,,[],she was looking at me like I don't know nails,"[[5, 50]]",Then,"[[0, 4]]",Temporal.Asynchronous,Explicit
803,"Then I told her, ""lady, I know hairdressing, I know this work.
I wasn't hired to do this work today.""",,[],"I told her , "" lady , I know hairdressing , I know this work . I wasn't hired to do this work today","[[5, 99]]",Then,"[[0, 4]]",Temporal.Asynchronous,Explicit
804,"So, when I told her that, she said okay, I should do the manicure for her.","she said okay , I should do the manicure for her","[[26, 73]]","when I told her that ,","[[4, 25]]",So,"[[0, 2]]",Contingency.Cause,Explicit
804,"So, when I told her that, she said okay, I should do the manicure for her.","So she said okay , I should do the manicure for her","[[0, 2], [26, 73]]","I told her that ,","[[9, 25]]",when,"[[4, 8]]",Temporal.Asynchronous,Explicit
805,Now she was bargaining.,nan,nan,nan,nan,nan,nan,nan,nan
806,"A manicure that we do for two thousand, she said she was going to pay eight hundred for.",nan,nan,nan,nan,nan,nan,nan,nan
807,I said oh yeah?,nan,nan,nan,nan,nan,nan,nan,nan
808,Oh yeah?,nan,nan,nan,nan,nan,nan,nan,nan
809,Where are you from now?,nan,nan,nan,nan,nan,nan,nan,nan
81,I then stayed there learning the trade.,,[],I stayed there learning the trade,"[[0, 1], [7, 38]]",then,"[[2, 6]]",Temporal.Asynchronous,Explicit
810,"Lady, we don't do that kind of manicure in this shop.",nan,nan,nan,nan,nan,nan,nan,nan
811,Don't you know that our shop is a standard one?,nan,nan,nan,nan,nan,nan,nan,nan
812,Uhuh!,nan,nan,nan,nan,nan,nan,nan,nan
813,"Then she said that she doesn't have enough money, this is what she has.",,[],"she said that she doesn't have enough money , this is what she has","[[5, 70]]",Then,"[[0, 4]]",Temporal.Asynchronous,Explicit
814,"Then I said, ""okay, since you don't have the money, go and see my management, because I don't have the right to reduce the price for you.""",,[],"I said , "" okay , since you don't have the money , go and see my management , because I don't have the right to reduce the price for you","[[5, 136]]",Then,"[[0, 4]]",Temporal.Asynchronous,Explicit
814,"Then I said, ""okay, since you don't have the money, go and see my management, because I don't have the right to reduce the price for you.""",", "" okay go and see my management , because I don't have the right to reduce the price for you","[[11, 18], [52, 136]]",you don't have the money,"[[26, 50]]",since,"[[20, 25]]",Contingency.Cause,Explicit
814,"Then I said, ""okay, since you don't have the money, go and see my management, because I don't have the right to reduce the price for you.""","Then I said , "" okay , since you don't have the money , go and see my management","[[0, 76]]",I don't have the right to reduce the price for you,"[[86, 136]]",because,"[[78, 85]]",Contingency.Cause,Explicit
815,Aha!,nan,nan,nan,nan,nan,nan,nan,nan
816,That was how we talked.,nan,nan,nan,nan,nan,nan,nan,nan
817,We went on and on talking.,nan,nan,nan,nan,nan,nan,nan,nan
818,Until the lady went to meet the management.,,[],the lady went to meet the management,"[[6, 42]]",Until,"[[0, 5]]",Temporal.Asynchronous,Explicit
819,Then they reduced the price for her.,,[],they reduced the price for her,"[[5, 35]]",Then,"[[0, 4]]",Temporal.Asynchronous,Explicit
82,Then my uncle brought everything.,,[],my uncle brought everything,"[[5, 32]]",Then,"[[0, 4]]",Temporal.Asynchronous,Explicit
820,She tried.,nan,nan,nan,nan,nan,nan,nan,nan
821,"When they finished the hair, she liked it.",she liked it,"[[29, 41]]",they finished the hair,"[[5, 27]]",When,"[[0, 4]]",Temporal.Synchrony,Explicit
822,Is that so?,nan,nan,nan,nan,nan,nan,nan,nan
823,Now she was li-... behaving as if she were a big celebrity.,Now she was li -... behaving,"[[0, 27]]",she were a big celebrity,"[[34, 58]]",as if,"[[28, 33]]",Expansion,Explicit
824,"She was bringing her nails here, I saw her shouting hallelujah.",nan,nan,nan,nan,nan,nan,nan,nan
825,"She was... she was doing selfies, Skyping, everything, everything.",nan,nan,nan,nan,nan,nan,nan,nan
826,That girl... that lady was no good at all.,nan,nan,nan,nan,nan,nan,nan,nan
827,That's how it all came to an end.,nan,nan,nan,nan,nan,nan,nan,nan
828,Hm.,nan,nan,nan,nan,nan,nan,nan,nan
829,"So as it is now, the manager knew.",nan,nan,nan,nan,nan,nan,nan,nan
83,The man said I'd stay with him for five years to learn the job.,nan,nan,nan,nan,nan,nan,nan,nan
830,"I also told her, ""okay, you don't have enought money, do the one you can afford, do the one that you can afford.""",,[],"I told her , "" okay , you don't have enought money , do the one you can afford , do the one that you can afford","[[0, 1], [7, 111]]",also,"[[2, 6]]",Expansion.Conjunction,Explicit
831,"Then she said no, she's not doing that; the one she wants is the one she needs to do.",,[],"she said no , she 's not doing that","[[5, 38]]",Then,"[[0, 4]]",Temporal.Asynchronous,Explicit
832,Then management told her we don't do manicures for eight hundred in this shop.,,[],management told her we don't do manicures for eight hundred in this shop,"[[5, 77]]",Then,"[[0, 4]]",Temporal.Asynchronous,Explicit
833,That was how she agreed to pay two thousand naira.,nan,nan,nan,nan,nan,nan,nan,nan
834,Hm!,nan,nan,nan,nan,nan,nan,nan,nan
835,"Even the two thousand as well, she said she didn't have enough money and she'd come back and pay the balance.",well she didn't have enough money,"[[25, 29], [40, 68]]",as she 'd come back and pay the balance,"[[22, 24], [73, 108]]",and,"[[69, 72]]",Expansion.Conjunction,Explicit
836,You can imagine.,nan,nan,nan,nan,nan,nan,nan,nan
837,That was how she sat down... sat down to finish the nails.,nan,nan,nan,nan,nan,nan,nan,nan
838,Aha!,nan,nan,nan,nan,nan,nan,nan,nan
839,"When I finished the nails, I was wondering where the girl came from.",I was wondering where the girl came from,"[[27, 67]]",I finished the nails,"[[5, 25]]",When,"[[0, 4]]",Temporal.Synchrony,Explicit
84,"I then told him ""well, but what if I master the skills before the five years, I can go open my own shop, right?""",well,"[[17, 21]]","I told him "" , but what if I master the skills before the five years , I can go open my own shop , right","[[0, 1], [7, 17], [21, 110]]",then,"[[2, 6]]",Temporal.Asynchronous,Explicit
84,"I then told him ""well, but what if I master the skills before the five years, I can go open my own shop, right?""","him "" well","[[12, 21]]","what if I master the skills before the five years , I can go open my own shop , right","[[27, 110]]",but,"[[23, 26]]",Comparison.Contrast,Explicit
84,"I then told him ""well, but what if I master the skills before the five years, I can go open my own shop, right?""","him "" well","[[12, 21]]","but what I master the skills before the five years , I can go open my own shop , right","[[23, 31], [35, 110]]",if,"[[32, 34]]",Contingency.Condition,Explicit
840,"So I asked her, ""sister, excuse me, where are you from?""",,[],"I asked her , "" sister , excuse me , where are you from ?","[[3, 55]]",So,"[[0, 2]]",Contingency.Cause,Explicit
841,She said she was from Ibadan.,nan,nan,nan,nan,nan,nan,nan,nan
842,"I said ""aha!
It's a shame!
It's a shame!""",nan,nan,nan,nan,nan,nan,nan,nan
843,Haha.,nan,nan,nan,nan,nan,nan,nan,nan
844,She said...,nan,nan,nan,nan,nan,nan,nan,nan
845,"I said ""which part of Ibadan?""",nan,nan,nan,nan,nan,nan,nan,nan
846,Ibadan!,nan,nan,nan,nan,nan,nan,nan,nan
847,She said ah.,nan,nan,nan,nan,nan,nan,nan,nan
848,She said it's a kind of...,nan,nan,nan,nan,nan,nan,nan,nan
849,"Challenge, all those uh... Molete people.",nan,nan,nan,nan,nan,nan,nan,nan
85,He said yes but I will graduate first before I go open my own shop.,yes I will graduate,"[[8, 11], [16, 31]]",first before I go open my own shop,"[[32, 66]]",but,"[[12, 15]]",Comparison.Contrast,Explicit
85,He said yes but I will graduate first before I go open my own shop.,yes but I will graduate first,"[[8, 37]]",I go open my own shop,"[[45, 66]]",before,"[[38, 44]]",Temporal.Asynchronous,Explicit
850,"She, she said a kind of... a kind of name that I just don't...",nan,nan,nan,nan,nan,nan,nan,nan
851,I just didn't...,nan,nan,nan,nan,nan,nan,nan,nan
852,Or is it Iwo road?,,[],is it Iwo road,"[[3, 17]]",Or,"[[0, 2]]",Expansion.Alternative,Explicit
853,"All, all those people are bush people.",nan,nan,nan,nan,nan,nan,nan,nan
854,You should see the kind of fake nails she was wearing.,nan,nan,nan,nan,nan,nan,nan,nan
855,Haha!,nan,nan,nan,nan,nan,nan,nan,nan
856,She has bleached [her skin] completely.,nan,nan,nan,nan,nan,nan,nan,nan
857,"Hey, I can imagine.",nan,nan,nan,nan,nan,nan,nan,nan
858,Her hands were bony!,nan,nan,nan,nan,nan,nan,nan,nan
859,She was like uh... coke and fanta.,nan,nan,nan,nan,nan,nan,nan,nan
86,"I said ""okay, if that's it, no problem.""","I said "" okay problem","[[0, 12], [31, 38]]","that 's it , no","[[17, 30]]",if,"[[14, 16]]",Contingency.Condition,Explicit
860,Jesus!,nan,nan,nan,nan,nan,nan,nan,nan
861,"No, it was like burnt plantain.",nan,nan,nan,nan,nan,nan,nan,nan
862,"You know like burnt plantain, that's what her hand is like.",nan,nan,nan,nan,nan,nan,nan,nan
863,Hmhm!,nan,nan,nan,nan,nan,nan,nan,nan
864,"Oh babe, that's why I said look at this girl!",nan,nan,nan,nan,nan,nan,nan,nan
865,Haha!,nan,nan,nan,nan,nan,nan,nan,nan
866,I wanted to take a picture of her nails.,nan,nan,nan,nan,nan,nan,nan,nan
867,"That was how she told me that ah, I should not take a picture of her nails.",nan,nan,nan,nan,nan,nan,nan,nan
868,"She said if I shoot her nails, her knuckles will be showing.",her knuckles will be showing,"[[31, 59]]",I shoot her nails,"[[12, 29]]",if,"[[9, 11]]",Contingency.Condition,Explicit
869,"I now said ""babe, I'm taking a picture of the nails because if I don't, my customers that are coming won't see my work.""","now said "" babe , I 'm taking a picture of the nails my customers that are coming won't see my work","[[2, 51], [72, 118]]","if I don't ,","[[60, 71]]",because,"[[52, 59]]",Contingency.Cause,Explicit
869,"I now said ""babe, I'm taking a picture of the nails because if I don't, my customers that are coming won't see my work.""","now said "" babe , I 'm taking a picture of the nails my customers that are coming won't see my work","[[2, 51], [72, 118]]","because I don't ,","[[52, 59], [63, 71]]",if,"[[60, 62]]",Contingency.Condition,Explicit
87,So I continued working on and on and on.,,[],I continued working on and on and on,"[[3, 39]]",So,"[[0, 2]]",Contingency.Cause,Explicit
870,That was how she...,nan,nan,nan,nan,nan,nan,nan,nan
871,"I told her not to worry because my phone, the kind of camera I have on my phone, the camera will clear all the knuckles, all the all the defects that she has on her hand.",I told her not to worry,"[[0, 23]]","my phone , the kind of camera I have on my phone , the camera will clear all the knuckles , all the all the defects that she has on her hand","[[32, 169]]",because,"[[24, 31]]",Contingency.Cause,Explicit
872,All the defects on the nails.,nan,nan,nan,nan,nan,nan,nan,nan
873,So she agreed.,,[],she agreed,"[[3, 13]]",So,"[[0, 2]]",Contingency.Cause,Explicit
874,"I finished and she posted it on Instagram, Facebook, Whatsapp, everywhere.",I finished,"[[0, 10]]","she posted it on Instagram , Facebook , Whatsapp , everywhere","[[15, 73]]",and,"[[11, 14]]",Expansion.Conjunction,Explicit
875,Just look at the nails!,nan,nan,nan,nan,nan,nan,nan,nan
876,She was just feeling proud that day.,nan,nan,nan,nan,nan,nan,nan,nan
877,"Babe, it's no small thing.",nan,nan,nan,nan,nan,nan,nan,nan
878,So her friend said she liked the nails.,,[],her friend said she liked the nails,"[[3, 38]]",So,"[[0, 2]]",Contingency.Cause,Explicit
879,Hm!,nan,nan,nan,nan,nan,nan,nan,nan
88,Until the time came that I wanted to write the junior WAEC.,wanted to write the junior WAEC,"[[27, 58]]",the time came that I,"[[6, 26]]",Until,"[[0, 5]]",Temporal.Asynchronous,Explicit
880,Then she came to do it.,,[],she came to do it,"[[5, 22]]",Then,"[[0, 4]]",Temporal.Asynchronous,Explicit
881,"Her, she didn't have any money, so I should also do the manicure for eight hundreed naira for that one, that day.","Her , she didn't have any money","[[0, 30]]","I should also do the manicure for eight hundreed naira for that one , that day","[[35, 112]]",so,"[[32, 34]]",Contingency.Cause,Explicit
881,"Her, she didn't have any money, so I should also do the manicure for eight hundreed naira for that one, that day.","Her , she didn't have any money","[[0, 30]]","so I should do the manicure for eight hundreed naira for that one , that day","[[32, 43], [49, 112]]",also,"[[44, 48]]",Expansion.Conjunction,Explicit
882,Eight hundred?,nan,nan,nan,nan,nan,nan,nan,nan
883,She can't agree to... mstchew!,nan,nan,nan,nan,nan,nan,nan,nan
884,mstchew!,nan,nan,nan,nan,nan,nan,nan,nan
885,Please!,nan,nan,nan,nan,nan,nan,nan,nan
886,A manicure that we do for one thousand five hundred I did for her eight hundred!,nan,nan,nan,nan,nan,nan,nan,nan
887,"Just to maintain a relationship with the customers, mstchew.",nan,nan,nan,nan,nan,nan,nan,nan
888,Hm!,nan,nan,nan,nan,nan,nan,nan,nan
889,"Man, that's how the matter is.",nan,nan,nan,nan,nan,nan,nan,nan
89,I already mastered the job and was making money.,nan,nan,nan,nan,nan,nan,nan,nan
890,It's a shame!,nan,nan,nan,nan,nan,nan,nan,nan
891,"So, as it is now, the thing has...",the thing,"[[18, 27]]","as it is now , has ...","[[4, 17], [28, 34]]",So,"[[0, 2]]",Contingency.Cause,Explicit
892,Management told her... told me that she had come before!,nan,nan,nan,nan,nan,nan,nan,nan
893,"So, that was how she kept bargaining.",,[],", that was how she kept bargaining","[[2, 36]]",So,"[[0, 2]]",Contingency.Cause,Explicit
894,"In fact, the day she came to fix her hair, that was how she paid.",,[],"the day she came to fix her hair , that was how she paid","[[9, 64]]",In fact,"[[0, 7]]",Expansion.Restatement,Explicit
895,Hm!,nan,nan,nan,nan,nan,nan,nan,nan
896,"She can haggle, she is the best haggler in Africa!",nan,nan,nan,nan,nan,nan,nan,nan
897,As if!,nan,nan,nan,nan,nan,nan,nan,nan
898,Paying five hundred naira for a haircut!,nan,nan,nan,nan,nan,nan,nan,nan
899,Can you imagine?,nan,nan,nan,nan,nan,nan,nan,nan
9,That I should come help her for a while.,nan,nan,nan,nan,nan,nan,nan,nan
90,"I then realized that in this country of ours, things were starting to become difficult.",,[],"I realized that in this country of ours , things were starting to become difficult","[[0, 1], [7, 86]]",then,"[[2, 6]]",Temporal.Asynchronous,Explicit
900,"They say that in Lagos, that under a bridge, they do hairdressing for five hundred.",nan,nan,nan,nan,nan,nan,nan,nan
901,Aha!,nan,nan,nan,nan,nan,nan,nan,nan
902,Can you imagine?,nan,nan,nan,nan,nan,nan,nan,nan
903,What kind of girls are those?,nan,nan,nan,nan,nan,nan,nan,nan
904,They are Jews.,nan,nan,nan,nan,nan,nan,nan,nan
905,Ah!,nan,nan,nan,nan,nan,nan,nan,nan
906,"You know that those Jew girls, they are the ones who pretend they are Jews.",nan,nan,nan,nan,nan,nan,nan,nan
907,Jews?,nan,nan,nan,nan,nan,nan,nan,nan
908,"They'll pretend they're city girls so that you know, when they enter a big place like this, they'll know that they're babes.",you know they 'll know that they 're babes,"[[43, 51], [92, 123]]",when they enter a big place like this,"[[53, 90]]",so that,"[[35, 42]]",Contingency.Cause,Explicit
908,"They'll pretend they're city girls so that you know, when they enter a big place like this, they'll know that they're babes.",that you know they 'll know that they 're babes,"[[38, 51], [92, 123]]",they enter a big place like this,"[[58, 90]]",when,"[[53, 57]]",Temporal.Synchrony,Explicit
909,They won't know that nothing can fix them.,nan,nan,nan,nan,nan,nan,nan,nan
91,"I then told my boss ""Well, there is this job I found.""",,[],"I told my boss "" Well , there is this job I found","[[0, 1], [7, 52]]",then,"[[2, 6]]",Temporal.Asynchronous,Explicit
910,Nothing can fix them.,nan,nan,nan,nan,nan,nan,nan,nan
911,One naira won't fix their butts like this!,nan,nan,nan,nan,nan,nan,nan,nan
912,"Mstchew, hm!",nan,nan,nan,nan,nan,nan,nan,nan
913,My name is Bukola Ayaniyi.,nan,nan,nan,nan,nan,nan,nan,nan
914,I'm an authority in soap making.,nan,nan,nan,nan,nan,nan,nan,nan
915,"I make soap because I don't wanna steal, and I don't wanna be a liability to my husband.",I make soap,"[[0, 11]]",I don't wan na steal and I don't wan na be a liability to my husband,"[[20, 39], [41, 87]]",because,"[[12, 19]]",Contingency.Cause,Explicit
915,"I make soap because I don't wanna steal, and I don't wanna be a liability to my husband.",I make soap because I don't wan na steal,"[[0, 39]]",I don't wan na be a liability to my husband,"[[45, 87]]",and,"[[41, 44]]",Expansion.Conjunction,Explicit
916,"I'm just making the soap, I'm not the one who invented the soap making process.",nan,nan,nan,nan,nan,nan,nan,nan
917,"A long time ago, I had a shop where I sold basic products.",nan,nan,nan,nan,nan,nan,nan,nan
918,"But later on, things went bad.",,[],"later on , things went bad","[[4, 29]]",But,"[[0, 3]]",Comparison.Contrast,Explicit
918,"But later on, things went bad.",,[],"But on , things went bad","[[0, 3], [10, 29]]",later,"[[4, 9]]",Temporal.Asynchronous,Explicit
919,"And myself, I can't just sit idle.",nan,nan,nan,nan,nan,nan,nan,nan
92,"""Let me go do it and they will pay me.""",Let me go do it,"[[1, 16]]",they will pay me,"[[21, 37]]",and,"[[17, 20]]",Expansion.Conjunction,Explicit
920,That's why one of my friends whose name is Mama Funmi (she is my best friend)... so she told me that her brother was taught how to make soap in their church.,That 's why one of my friends whose name is Mama Funmi ( she is my best friend ),"[[0, 77]]",she told me that her brother was taught how to make soap in their church,"[[84, 156]]",so,"[[81, 83]]",Contingency.Cause,Explicit
921,"So since he was taught about it, he gave me the manual to read.",he gave me the manual to read,"[[33, 62]]",since he was taught about it,"[[3, 31]]",So,"[[0, 2]]",Contingency.Cause,Explicit
921,"So since he was taught about it, he gave me the manual to read.",So he gave me the manual to read,"[[0, 2], [33, 62]]",he was taught about it,"[[9, 31]]",since,"[[3, 8]]",Contingency.Cause,Explicit
922,"When I finished reading it, I went to buy the ingredients.",I went to buy the ingredients,"[[28, 57]]",I finished reading it,"[[5, 26]]",When,"[[0, 4]]",Temporal.Asynchronous,Explicit
923,So the ingredients for making soap starts with sulphuric acid.,,[],the ingredients for making soap starts with sulphuric acid,"[[3, 61]]",So,"[[0, 2]]",Contingency.Cause,Explicit
924,The second one is Texapon.,nan,nan,nan,nan,nan,nan,nan,nan
